ORDER_ID,CUSTOMER_ID,ORDER_DATE,CATEGORY,           PRICE,    QUANTITY,REVENUE,PAYMENT_METHOD,CUSTOMER_AGE,GENDER,REVIEW_SCORE,IS_RETURNED
O104239,C1207,9/23/2023,Beauty,452.18,2,904.36,Credit Card,24,Female,5,0
O104240,C1091,4/3/2023,Home,138.72,4,554.88,Bank Transfer,61,Female,5,0
O104241,C1165,5/14/2023,Beauty,155.68,3,467.04,Debit Card,34,Female,4,0
O104242,C1248,3/11/2023,Sports,315.35,3,946.05,PayPal,33,Male,5,0
O104243,C1167,3/14/2023,Books,416.01,4,1664.04,Credit Card,27,Female,4,0
O104244,C1196,12/3/2023,Books,248.74,4,994.96,PayPal,47,Male,3,1
O104245,C1201,1/28/2023,Books,132.97,1,132.97,PayPal,26,Female,4,0
O104246,C1492,3/3/2023,Beauty,119.34,1,119.34,Bank Transfer,41,Male,5,0
O104247,C1033,8/23/2023,Beauty,180.46,1,180.46,PayPal,42,Male,2,0
O104248,C1227,4/22/2023,Books,217.39,2,434.78,UPI,36,Male,3,0
O104249,C1490,1/15/2023,Home,60.37,3,181.11,PayPal,60,Male,3,0
O104250,C1080,10/23/2023,Books,449.63,3,1348.89,UPI,23,Male,4,0
O104251,C1380,7/30/2023,Clothing,455.26,1,455.26,Credit Card,20,Female,4,0
O104252,C1410,6/17/2023,Beauty,162.69,4,650.76,UPI,59,Male,5,1
O104253,C1328,6/5/2023,Clothing,136.66,2,273.32,UPI,19,Male,5,0
O104254,C1122,3/27/2023,Home,108.11,2,216.22,Debit Card,62,Male,3,0
O104255,C1405,10/23/2023,Books,440.23,4,1760.92,PayPal,41,Female,5,0
O104256,C1285,6/7/2023,Home,168.93,1,168.93,Bank Transfer,50,Male,4,0
O104257,C1251,11/27/2023,Sports,118.79,1,118.79,Bank Transfer,20,Male,3,0
O104258,C1083,7/21/2023,Home,218.18,3,654.54,PayPal,50,Male,3,1
O104259,C1293,6/20/2023,Home,476.54,4,1906.16,Debit Card,22,Female,4,0
O104260,C1313,3/1/2023,Clothing,230.86,1,230.86,Bank Transfer,43,Female,5,0
O104261,C1002,4/6/2023,Books,105.73,1,105.73,PayPal,39,Female,3,0
O104262,C1036,3/24/2023,Electronics,275.14,1,275.14,Debit Card,35,Male,4,1
O104263,C1342,11/2/2023,Sports,430.21,4,1720.84,UPI,25,Female,2,0
O104264,C1369,2/27/2023,Clothing,315,1,315,Bank Transfer,33,Female,5,1
O104265,C1071,10/24/2023,Books,308.69,2,617.38,UPI,46,Male,2,1
O104266,C1067,3/18/2023,Electronics,278.01,2,556.02,Credit Card,42,Male,4,0
O104267,C1407,7/6/2023,Sports,471.58,4,1886.32,Credit Card,43,Male,3,0
O104268,C1089,1/20/2023,Electronics,397.15,4,1588.6,Debit Card,51,Female,2,0
O104269,C1311,12/18/2023,Sports,259.52,1,259.52,UPI,29,Female,1,1
O104270,C1179,12/17/2023,Clothing,476.67,2,953.34,Debit Card,61,Female,5,0
O104271,C1095,5/2/2023,Beauty,122.55,1,122.55,UPI,37,Female,4,0
O104272,C1474,2/1/2023,Electronics,149.16,4,596.64,PayPal,48,Male,5,0
O104273,C1143,6/4/2023,Clothing,85.75,4,343,Bank Transfer,23,Male,5,0
O104274,C1418,10/21/2023,Books,165.44,1,165.44,Debit Card,45,Male,4,0
O104275,C1236,2/4/2023,Home,267.92,2,535.84,PayPal,50,Male,4,1
O104276,C1447,10/20/2023,Electronics,199.55,2,399.1,Credit Card,64,Male,4,0
O104277,C1330,10/23/2023,Clothing,193.49,2,386.98,UPI,28,Female,2,0
O104278,C1340,1/13/2023,Electronics,201.85,1,201.85,Debit Card,38,Male,2,0
O104279,C1245,5/22/2023,Beauty,467.76,1,467.76,UPI,62,Male,3,0
O104280,C1030,11/10/2023,Clothing,141.42,4,565.68,Credit Card,26,Female,4,0
O104281,C1241,2/12/2023,Clothing,459.06,4,1836.24,UPI,32,Female,5,0
O104282,C1048,11/8/2023,Electronics,331.09,3,993.27,PayPal,58,Female,5,0
O104283,C1025,11/21/2023,Clothing,29.21,3,87.63,PayPal,18,Male,5,0
O104284,C1107,3/22/2023,Electronics,260.99,2,521.98,Bank Transfer,51,Female,2,0
O104285,C1239,12/5/2023,Clothing,394.55,1,394.55,Credit Card,41,Male,4,1
O104286,C1311,12/11/2023,Electronics,440.12,4,1760.48,Credit Card,34,Male,4,0
O104287,C1196,7/26/2023,Electronics,289.84,3,869.52,PayPal,36,Male,3,0
O104288,C1022,3/3/2023,Books,289.09,3,867.27,Credit Card,18,Female,3,0
O104289,C1070,6/25/2023,Beauty,268.08,2,536.16,UPI,21,Female,4,0
O104290,C1478,5/8/2023,Clothing,378.84,3,1136.52,UPI,19,Male,3,0
O104291,C1019,5/31/2023,Books,139.3,4,557.2,PayPal,61,Female,1,0
O104292,C1195,6/22/2023,Clothing,236.97,3,710.91,UPI,42,Male,3,1
O104293,C1339,4/2/2023,Sports,59.81,2,119.62,Debit Card,44,Male,1,0
O104294,C1077,5/25/2023,Clothing,351.2,3,1053.6,Credit Card,22,Male,4,0
O104295,C1146,1/12/2023,Books,342.66,3,1027.98,Bank Transfer,57,Male,5,0
O104296,C1473,6/22/2023,Electronics,78.61,3,235.83,UPI,42,Female,4,0
O104297,C1069,3/18/2023,Books,89.22,4,356.88,Debit Card,28,Female,3,0
O104298,C1066,1/9/2023,Books,200.01,1,200.01,PayPal,33,Female,4,0
O104299,C1496,6/29/2023,Beauty,372.02,1,372.02,Bank Transfer,40,Male,5,0
O104300,C1415,12/2/2023,Electronics,98.78,4,395.12,PayPal,51,Female,4,0
O104301,C1066,12/22/2023,Books,7.15,3,21.45,Bank Transfer,40,Male,3,1
O104302,C1398,2/19/2023,Clothing,181.59,1,181.59,Bank Transfer,27,Male,4,0
O104303,C1073,5/22/2023,Clothing,316.58,2,633.16,Bank Transfer,20,Female,4,0
O104304,C1282,6/17/2023,Books,130.54,1,130.54,Debit Card,24,Female,5,0
O104305,C1158,3/8/2023,Clothing,35.72,3,107.16,Credit Card,41,Female,3,0
O104306,C1483,2/8/2023,Beauty,478.77,3,1436.31,PayPal,36,Male,5,0
O104307,C1073,9/4/2023,Electronics,291.41,3,874.23,Bank Transfer,31,Male,4,0
O104308,C1186,11/11/2023,Clothing,351.75,1,351.75,Bank Transfer,60,Male,5,1
O104309,C1286,9/11/2023,Home,235.29,4,941.16,Credit Card,46,Male,4,0
O104310,C1307,11/14/2023,Electronics,398.2,2,796.4,Bank Transfer,29,Male,5,1
O104311,C1221,8/7/2023,Books,458.42,3,1375.26,Credit Card,21,Female,2,0
O104312,C1117,3/8/2023,Clothing,467.52,1,467.52,Debit Card,38,Male,5,0
O104313,C1176,6/13/2023,Home,355.81,3,1067.43,PayPal,57,Male,2,0
O104314,C1114,12/26/2023,Beauty,280.85,3,842.55,Debit Card,27,Male,2,0
O104315,C1128,1/31/2023,Electronics,100.59,2,201.18,Credit Card,57,Female,5,0
O104316,C1465,7/27/2023,Sports,369.87,1,369.87,UPI,44,Female,5,1
O104317,C1189,8/5/2023,Home,350.71,4,1402.84,UPI,37,Male,5,1
O104318,C1190,8/15/2023,Books,68.74,4,274.96,Debit Card,50,Female,5,1
O104319,C1146,8/6/2023,Clothing,244.65,1,244.65,PayPal,48,Female,4,1
O104320,C1246,2/24/2023,Clothing,413.59,3,1240.77,Debit Card,57,Female,4,0
O104321,C1223,1/2/2023,Electronics,189.35,4,757.4,Credit Card,54,Male,5,0
O104322,C1394,3/2/2023,Books,68.26,1,68.26,Credit Card,21,Male,4,0
O104323,C1107,1/14/2023,Beauty,22.57,1,22.57,Bank Transfer,41,Male,3,0
O104324,C1052,8/19/2023,Sports,42.84,3,128.52,Debit Card,64,Male,4,0
O104325,C1251,3/24/2023,Sports,406.24,1,406.24,UPI,35,Male,4,0
O104326,C1279,1/7/2023,Books,100.63,1,100.63,Credit Card,46,Female,5,0
O104327,C1230,2/24/2023,Clothing,445.26,2,890.52,UPI,35,Male,4,0
O104328,C1445,2/25/2023,Home,184.78,3,554.34,Credit Card,23,Female,5,0
O104329,C1044,4/11/2023,Books,293.39,1,293.39,Credit Card,58,Female,1,1
O104330,C1232,2/22/2023,Clothing,206.25,4,825,Credit Card,42,Female,3,0
O104331,C1365,4/28/2023,Home,406.26,2,812.52,Credit Card,57,Male,5,0
O104332,C1417,5/28/2023,Home,122.64,3,367.92,UPI,38,Female,2,0
O104333,C1252,6/3/2023,Clothing,36.22,4,144.88,Bank Transfer,57,Male,5,0
O104334,C1059,12/27/2023,Clothing,170.92,2,341.84,Credit Card,21,Male,5,0
O104335,C1290,8/11/2023,Clothing,312.52,1,312.52,Debit Card,41,Female,3,0
O104336,C1229,8/7/2023,Beauty,331.76,4,1327.04,Bank Transfer,41,Female,5,0
O104337,C1255,1/16/2023,Clothing,87.38,3,262.14,Credit Card,34,Male,5,0
O104338,C1171,4/12/2023,Beauty,161.31,4,645.24,PayPal,55,Female,4,0
O104339,C1081,8/14/2023,Home,406.85,1,406.85,Bank Transfer,31,Female,4,0
O104340,C1224,3/18/2023,Electronics,491.88,4,1967.52,Debit Card,62,Male,3,0
O104341,C1269,5/4/2023,Clothing,348.31,1,348.31,Bank Transfer,64,Male,3,0
O104342,C1017,1/30/2023,Home,441.36,2,882.72,Bank Transfer,59,Female,3,0
O104343,C1218,2/21/2023,Home,331.79,2,663.58,Debit Card,50,Male,5,0
O104344,C1387,2/4/2023,Electronics,23.8,1,23.8,Credit Card,32,Female,3,0
O104345,C1302,9/6/2023,Beauty,37.52,3,112.56,Bank Transfer,29,Male,3,1
O104346,C1468,5/10/2023,Electronics,187.16,3,561.48,Credit Card,50,Female,5,1
O104347,C1300,5/1/2023,Books,237.44,1,237.44,UPI,42,Male,4,0
O104348,C1421,10/16/2023,Beauty,485.42,2,970.84,Debit Card,53,Male,2,0
O104349,C1162,5/8/2023,Beauty,331.15,3,993.45,Credit Card,42,Female,3,0
O104350,C1402,3/30/2023,Electronics,184.74,3,554.22,Debit Card,37,Male,4,0
O104351,C1414,10/29/2023,Home,262.13,4,1048.52,UPI,27,Female,5,0
O104352,C1476,7/22/2023,Books,87.64,3,262.92,UPI,23,Female,2,0
O104353,C1328,4/25/2023,Beauty,352.37,1,352.37,Credit Card,45,Male,4,0
O104354,C1238,10/30/2023,Sports,202.93,3,608.79,Credit Card,44,Female,4,0
O104355,C1196,11/5/2023,Books,77.78,4,311.12,Debit Card,54,Male,3,0
O104356,C1211,7/15/2023,Electronics,491.77,4,1967.08,PayPal,40,Male,4,0
O104357,C1249,5/27/2023,Electronics,37.87,4,151.48,Bank Transfer,18,Female,5,0
O104358,C1293,5/17/2023,Clothing,497.3,1,497.3,PayPal,26,Male,3,0
O104359,C1391,6/15/2023,Sports,463.61,2,927.22,PayPal,24,Male,5,0
O104360,C1378,12/19/2023,Books,36.92,3,110.76,UPI,47,Female,4,1
O104361,C1299,10/19/2023,Electronics,362.81,3,1088.43,UPI,19,Female,5,0
O104362,C1414,1/8/2023,Electronics,76.64,4,306.56,Debit Card,49,Male,5,0
O104363,C1453,8/9/2023,Beauty,207.17,1,207.17,PayPal,41,Male,2,1
O104364,C1110,8/28/2023,Electronics,276.53,3,829.59,UPI,49,Female,4,0
O104365,C1420,10/4/2023,Clothing,49.39,4,197.56,Credit Card,19,Male,3,0
O104366,C1211,1/29/2023,Clothing,316.41,2,632.82,Credit Card,20,Female,4,0
O104367,C1049,10/7/2023,Electronics,78.78,3,236.34,PayPal,60,Female,1,0
O104368,C1351,12/26/2023,Books,476.53,1,476.53,UPI,23,Female,2,0
O104369,C1462,3/17/2023,Electronics,429.07,3,1287.21,Credit Card,53,Female,1,1
O104370,C1493,1/12/2023,Beauty,415.18,4,1660.72,UPI,34,Female,4,0
O104371,C1476,12/5/2023,Books,174.65,4,698.6,Credit Card,47,Male,2,0
O104372,C1497,10/7/2023,Sports,11.97,4,47.88,Debit Card,36,Female,4,0
O104373,C1274,3/12/2023,Clothing,268.17,3,804.51,Credit Card,23,Female,3,0
O104374,C1485,7/2/2023,Books,269.63,2,539.26,UPI,43,Male,4,0
O104375,C1293,8/14/2023,Books,152.73,2,305.46,Debit Card,34,Female,3,0
O104376,C1478,1/6/2023,Books,211.41,4,845.64,PayPal,50,Male,2,1
O104377,C1416,1/14/2023,Home,348.99,2,697.98,UPI,46,Male,3,0
O104378,C1215,8/31/2023,Home,390.98,1,390.98,Bank Transfer,46,Male,3,0
O104379,C1425,4/3/2023,Clothing,301.02,4,1204.08,Bank Transfer,51,Male,2,0
O104380,C1154,11/1/2023,Sports,390.65,4,1562.6,Credit Card,52,Male,4,0
O104381,C1479,3/22/2023,Books,197.26,3,591.78,Bank Transfer,28,Female,5,0
O104382,C1406,3/26/2023,Books,195.17,2,390.34,Bank Transfer,46,Male,4,0
O104383,C1238,7/20/2023,Books,406.01,3,1218.03,Bank Transfer,26,Male,4,0
O104384,C1137,1/23/2023,Books,376.79,1,376.79,Debit Card,60,Male,5,0
O104385,C1366,3/2/2023,Home,137.49,2,274.98,Credit Card,36,Female,5,1
O104386,C1058,7/1/2023,Sports,36.25,2,72.5,Credit Card,45,Female,2,0
O104387,C1461,10/10/2023,Beauty,82.09,1,82.09,PayPal,18,Male,1,0
O104388,C1250,5/26/2023,Beauty,182.72,1,182.72,UPI,62,Male,3,0
O104389,C1171,7/13/2023,Home,471.14,1,471.14,Credit Card,48,Female,3,0
O104390,C1298,12/4/2023,Beauty,325.64,4,1302.56,Bank Transfer,59,Male,4,1
O104391,C1150,11/24/2023,Electronics,107.47,3,322.41,UPI,61,Female,5,0
O104392,C1360,11/24/2023,Home,332.87,1,332.87,UPI,24,Female,2,0
O104393,C1197,10/7/2023,Clothing,480.93,2,961.86,Debit Card,43,Female,5,0
O104394,C1014,5/17/2023,Sports,11.52,1,11.52,UPI,35,Female,5,0
O104395,C1078,2/3/2023,Sports,349.61,4,1398.44,Credit Card,45,Male,1,0
O104396,C1288,6/23/2023,Electronics,158.02,4,632.08,Bank Transfer,59,Male,4,0
O104397,C1082,7/2/2023,Books,328.79,3,986.37,PayPal,33,Female,2,0
O104398,C1141,10/5/2023,Books,284.15,4,1136.6,PayPal,52,Male,3,0
O104399,C1258,10/21/2023,Clothing,45.77,3,137.31,Debit Card,19,Female,5,1
O104400,C1273,12/23/2023,Books,492,4,1968,PayPal,34,Male,5,0
O104401,C1451,8/12/2023,Clothing,416.35,2,832.7,Debit Card,49,Female,5,0
O104402,C1246,3/19/2023,Books,47.16,4,188.64,Bank Transfer,49,Male,4,0
O104403,C1218,1/12/2023,Books,200.09,1,200.09,Credit Card,38,Male,4,0
O104404,C1154,2/7/2023,Clothing,70.88,2,141.76,Credit Card,51,Male,3,0
O104405,C1184,12/5/2023,Books,256.5,3,769.5,PayPal,56,Male,4,0
O104406,C1366,7/28/2023,Electronics,235.05,2,470.1,PayPal,39,Male,5,0
O104407,C1244,7/28/2023,Electronics,338.5,4,1354,Debit Card,58,Male,3,1
O104408,C1128,1/23/2023,Home,255.18,1,255.18,Debit Card,38,Male,5,0
O104409,C1206,6/20/2023,Beauty,18.87,4,75.48,Credit Card,22,Male,5,0
O104410,C1185,5/23/2023,Home,44.34,3,133.02,Bank Transfer,40,Male,5,1
O104411,C1135,3/5/2023,Books,167.9,2,335.8,Credit Card,45,Female,5,0
O104412,C1163,11/29/2023,Electronics,482.61,3,1447.83,PayPal,38,Female,4,0
O104413,C1141,1/15/2023,Books,189.52,1,189.52,Bank Transfer,26,Female,4,0
O104414,C1433,2/2/2023,Sports,220.95,4,883.8,Bank Transfer,21,Male,5,0
O104415,C1396,9/22/2023,Clothing,285.26,4,1141.04,Debit Card,44,Male,4,0
O104416,C1280,10/5/2023,Beauty,201.44,3,604.32,Credit Card,62,Female,5,0
O104417,C1237,10/10/2023,Clothing,270.99,2,541.98,Credit Card,46,Female,3,0
O104418,C1041,8/15/2023,Home,388.11,2,776.22,Bank Transfer,29,Male,5,0
O104419,C1404,4/26/2023,Home,256.63,3,769.89,UPI,27,Male,5,1
O104420,C1471,7/21/2023,Beauty,62.34,2,124.68,Bank Transfer,45,Female,2,0
O104421,C1280,8/5/2023,Books,189.47,4,757.88,UPI,56,Male,5,0
O104422,C1358,10/25/2023,Sports,205.39,4,821.56,UPI,31,Female,3,0
O104423,C1160,9/17/2023,Sports,122.41,1,122.41,UPI,34,Female,5,0
O104424,C1353,2/16/2023,Home,403.71,4,1614.84,Debit Card,28,Female,5,0
O104425,C1161,12/4/2023,Electronics,78.94,1,78.94,Credit Card,58,Male,5,0
O104426,C1315,3/11/2023,Beauty,232.75,3,698.25,UPI,37,Male,5,0
O104427,C1030,12/18/2023,Sports,330.57,1,330.57,Debit Card,59,Male,4,0
O104428,C1357,7/15/2023,Beauty,25.43,2,50.86,Credit Card,39,Female,2,0
O104429,C1059,2/6/2023,Sports,467.24,4,1868.96,Credit Card,29,Female,5,1
O104430,C1350,2/1/2023,Clothing,144.43,2,288.86,UPI,47,Female,3,0
O104431,C1107,8/4/2023,Home,355.14,4,1420.56,PayPal,24,Female,4,0
O104432,C1500,12/30/2023,Beauty,72.19,2,144.38,PayPal,56,Male,3,0
O104433,C1264,10/24/2023,Home,49.02,2,98.04,Debit Card,20,Female,5,0
O104434,C1307,1/29/2023,Sports,136.42,1,136.42,Bank Transfer,48,Male,3,1
O104435,C1026,1/13/2023,Books,364.26,3,1092.78,UPI,37,Female,2,0
O104436,C1414,3/11/2023,Home,376.06,4,1504.24,UPI,62,Female,4,0
O104437,C1092,1/25/2023,Home,79.24,1,79.24,Bank Transfer,63,Female,2,0
O104438,C1350,5/21/2023,Beauty,84.31,1,84.31,UPI,42,Female,4,0
O104439,C1221,9/12/2023,Sports,71.94,1,71.94,Credit Card,35,Female,3,0
O104440,C1405,8/12/2023,Home,61.3,1,61.3,PayPal,53,Male,5,0
O104441,C1420,6/9/2023,Home,360.99,3,1082.97,Bank Transfer,29,Female,5,0
O104442,C1251,8/15/2023,Home,83.01,4,332.04,UPI,32,Male,4,0
O104443,C1293,8/19/2023,Home,370.27,4,1481.08,Debit Card,25,Male,2,0
O104444,C1099,9/17/2023,Books,351.07,1,351.07,Credit Card,38,Female,3,0
O104445,C1067,5/5/2023,Home,353.21,1,353.21,Debit Card,64,Female,4,0
O104446,C1449,7/15/2023,Clothing,9.46,3,28.38,PayPal,64,Female,4,0
O104447,C1173,12/25/2023,Home,376.13,3,1128.39,Credit Card,64,Male,3,0
O104448,C1204,11/20/2023,Home,234.75,1,234.75,UPI,53,Female,5,0
O104449,C1118,1/28/2023,Electronics,113.89,3,341.67,Bank Transfer,53,Male,4,0
O104450,C1439,4/6/2023,Electronics,245.87,1,245.87,PayPal,29,Male,5,0
O104451,C1151,4/3/2023,Sports,110,2,220,Bank Transfer,47,Female,5,1
O104452,C1356,12/3/2023,Sports,155.41,3,466.23,Debit Card,47,Female,5,0
O104453,C1069,6/11/2023,Books,277.65,3,832.95,Credit Card,53,Female,4,0
O104454,C1015,2/23/2023,Electronics,417.27,4,1669.08,PayPal,27,Female,5,0
O104455,C1364,2/21/2023,Electronics,193.81,4,775.24,Debit Card,53,Female,4,0
O104456,C1274,9/22/2023,Beauty,256.14,3,768.42,Bank Transfer,48,Male,4,0
O104457,C1004,10/2/2023,Electronics,134.03,1,134.03,Credit Card,20,Female,5,0
O104458,C1302,9/22/2023,Sports,313.74,4,1254.96,Bank Transfer,21,Female,5,0
O104459,C1287,3/7/2023,Clothing,480.76,4,1923.04,Credit Card,20,Male,5,0
O104460,C1296,11/1/2023,Home,266.56,3,799.68,Bank Transfer,18,Male,4,0
O104461,C1477,5/20/2023,Sports,498.86,3,1496.58,PayPal,36,Female,5,0
O104462,C1406,5/15/2023,Clothing,155.52,3,466.56,Bank Transfer,34,Male,5,0
O104463,C1076,2/26/2023,Clothing,382.57,3,1147.71,Credit Card,24,Male,5,0
O104464,C1271,5/9/2023,Clothing,362.22,3,1086.66,Bank Transfer,64,Female,5,0
O104465,C1117,8/9/2023,Home,495.38,4,1981.52,UPI,56,Female,4,0
O104466,C1444,9/30/2023,Electronics,277.5,3,832.5,Bank Transfer,52,Female,4,0
O104467,C1499,11/22/2023,Clothing,234.85,1,234.85,Debit Card,62,Female,1,0
O104468,C1486,9/21/2023,Clothing,122.79,1,122.79,Debit Card,18,Male,4,0
O104469,C1064,12/10/2023,Books,426.89,1,426.89,PayPal,43,Female,3,0
O104470,C1450,5/10/2023,Home,136.27,1,136.27,Debit Card,58,Male,2,0
O104471,C1017,12/13/2023,Sports,50.32,2,100.64,Debit Card,38,Female,5,0
O104472,C1335,7/8/2023,Home,358.07,1,358.07,Bank Transfer,38,Female,4,0
O104473,C1379,3/16/2023,Clothing,381,4,1524,Credit Card,25,Male,5,0
O104474,C1072,4/10/2023,Clothing,10.05,1,10.05,Bank Transfer,23,Female,1,0
O104475,C1395,10/3/2023,Books,113.33,2,226.66,Bank Transfer,56,Male,5,0
O104476,C1231,8/13/2023,Sports,225.24,1,225.24,PayPal,53,Male,5,0
O104477,C1341,5/31/2023,Beauty,142.23,3,426.69,PayPal,22,Female,4,0
O104478,C1087,1/16/2023,Clothing,167.79,4,671.16,UPI,34,Female,5,0
O104479,C1351,3/28/2023,Electronics,450.42,3,1351.26,Bank Transfer,47,Female,4,0
O104480,C1366,1/7/2023,Beauty,379.88,4,1519.52,UPI,61,Male,4,0
O104481,C1411,2/4/2023,Books,71.17,3,213.51,Bank Transfer,58,Male,3,0
O104482,C1424,1/22/2023,Home,141.16,3,423.48,Debit Card,58,Male,4,0
O104483,C1017,7/17/2023,Books,124.73,1,124.73,PayPal,39,Female,3,1
O104484,C1369,10/7/2023,Books,96.74,2,193.48,PayPal,34,Female,5,0
O104485,C1320,4/28/2023,Home,299.44,2,598.88,PayPal,54,Female,5,1
O104486,C1007,1/19/2023,Beauty,45.35,3,136.05,Credit Card,41,Male,4,0
O104487,C1367,7/22/2023,Sports,49.2,2,98.4,Bank Transfer,56,Female,3,0
O104488,C1264,2/4/2023,Sports,19.28,3,57.84,Debit Card,59,Male,4,0
O104489,C1143,5/11/2023,Home,387.97,4,1551.88,Debit Card,52,Female,3,0
O104490,C1135,8/7/2023,Electronics,442.22,4,1768.88,UPI,34,Male,4,0
O104491,C1420,10/1/2023,Home,237.75,2,475.5,Credit Card,35,Female,5,0
O104492,C1309,11/14/2023,Clothing,489.11,4,1956.44,Bank Transfer,27,Male,2,0
O104493,C1008,11/25/2023,Beauty,98.41,3,295.23,Debit Card,59,Male,4,0
O104494,C1330,11/2/2023,Electronics,188.33,3,564.99,PayPal,54,Female,1,0
O104495,C1492,9/15/2023,Books,289.27,4,1157.08,Debit Card,21,Female,5,0
O104496,C1412,11/15/2023,Books,214.67,2,429.34,UPI,39,Female,3,1
O104497,C1301,9/28/2023,Books,74.81,1,74.81,PayPal,25,Male,4,0
O104498,C1157,6/11/2023,Sports,91.45,3,274.35,UPI,46,Male,4,0
O104499,C1429,9/3/2023,Electronics,135.94,2,271.88,Debit Card,34,Female,4,0
O104500,C1349,3/12/2023,Home,355.39,1,355.39,Bank Transfer,42,Male,3,0
O104501,C1019,2/15/2023,Beauty,133.04,1,133.04,UPI,63,Female,1,0
O104502,C1364,5/10/2023,Clothing,126.28,3,378.84,Debit Card,63,Male,5,0
O104503,C1464,4/15/2023,Books,325.24,2,650.48,PayPal,30,Female,4,1
O104504,C1084,9/24/2023,Clothing,344.41,4,1377.64,PayPal,41,Male,2,0
O104505,C1078,2/27/2023,Beauty,228.47,1,228.47,UPI,49,Female,5,0
O104506,C1016,7/20/2023,Clothing,488.17,2,976.34,UPI,24,Male,4,0
O104507,C1089,9/22/2023,Books,291.78,4,1167.12,Credit Card,19,Male,2,0
O104508,C1086,3/16/2023,Electronics,97.32,3,291.96,Credit Card,21,Male,5,0
O104509,C1008,4/5/2023,Clothing,221.55,2,443.1,PayPal,51,Male,3,0
O104510,C1009,2/2/2023,Beauty,247.05,1,247.05,UPI,64,Female,3,0
O104511,C1237,8/11/2023,Sports,334.8,2,669.6,Credit Card,60,Male,1,0
O104512,C1466,1/16/2023,Books,316.76,2,633.52,UPI,24,Female,5,0
O104513,C1367,7/17/2023,Electronics,178.33,2,356.66,Credit Card,39,Male,2,0
O104514,C1419,6/1/2023,Clothing,234.35,1,234.35,Debit Card,59,Female,4,0
O104515,C1408,2/17/2023,Home,335.29,4,1341.16,Credit Card,51,Male,4,0
O104516,C1460,10/11/2023,Home,241.1,4,964.4,Debit Card,36,Male,4,1
O104517,C1329,2/13/2023,Books,242.86,1,242.86,UPI,43,Male,4,0
O104518,C1403,9/5/2023,Home,391.13,2,782.26,Bank Transfer,55,Male,3,0
O104519,C1100,6/11/2023,Home,284.03,2,568.06,Bank Transfer,28,Female,4,0
O104520,C1427,12/13/2023,Electronics,248.27,3,744.81,Credit Card,30,Male,4,0
O104521,C1102,1/9/2023,Sports,157.39,2,314.78,Bank Transfer,61,Male,4,0
O104522,C1002,7/9/2023,Home,289.07,1,289.07,Debit Card,24,Female,4,0
O104523,C1225,2/8/2023,Home,73.51,3,220.53,Credit Card,58,Male,4,0
O104524,C1224,8/10/2023,Beauty,262.29,4,1049.16,Bank Transfer,61,Female,3,0
O104525,C1138,2/17/2023,Electronics,450.25,2,900.5,Credit Card,35,Female,5,1
O104526,C1470,7/9/2023,Home,456.75,2,913.5,Credit Card,42,Male,4,0
O104527,C1361,4/26/2023,Home,255.7,4,1022.8,Credit Card,58,Female,2,0
O104528,C1278,6/15/2023,Electronics,292.6,3,877.8,Bank Transfer,19,Female,5,0
O104529,C1396,11/13/2023,Sports,448.52,3,1345.56,Credit Card,45,Male,3,1
O104530,C1189,10/15/2023,Clothing,217.5,4,870,Bank Transfer,43,Female,4,0
O104531,C1281,4/14/2023,Home,320.13,3,960.39,UPI,57,Male,4,0
O104532,C1194,10/1/2023,Beauty,208.9,3,626.7,UPI,54,Female,1,0
O104533,C1082,7/18/2023,Books,270.5,4,1082,Bank Transfer,50,Male,4,0
O104534,C1271,4/30/2023,Books,344.15,3,1032.45,Bank Transfer,52,Male,4,0
O104535,C1242,9/28/2023,Beauty,323.79,3,971.37,Bank Transfer,55,Male,1,0
O104536,C1187,1/16/2023,Home,412.1,3,1236.3,UPI,19,Female,4,0
O104537,C1093,7/5/2023,Sports,327.79,1,327.79,Credit Card,64,Female,2,0
O104538,C1460,7/13/2023,Electronics,53.13,1,53.13,UPI,25,Male,1,0
O104539,C1065,1/12/2023,Electronics,265.89,1,265.89,PayPal,54,Female,2,0
O104540,C1452,12/26/2023,Home,133.39,4,533.56,Bank Transfer,57,Male,5,0
O104541,C1195,1/8/2023,Home,106.3,3,318.9,Credit Card,62,Male,2,0
O104542,C1390,10/20/2023,Home,225.18,4,900.72,PayPal,21,Male,4,0
O104543,C1402,8/25/2023,Home,75.73,1,75.73,Debit Card,34,Female,4,0
O104544,C1498,3/2/2023,Sports,10.99,2,21.98,Bank Transfer,41,Female,1,0
O104545,C1149,12/28/2023,Electronics,212.65,2,425.3,PayPal,21,Female,4,1
O104546,C1152,7/17/2023,Books,176.18,4,704.72,PayPal,21,Male,4,0
O104547,C1050,10/5/2023,Beauty,6.03,2,12.06,UPI,64,Male,4,1
O104548,C1144,2/17/2023,Books,170.25,4,681,UPI,30,Female,4,0
O104549,C1482,3/12/2023,Sports,285.08,4,1140.32,Debit Card,50,Male,1,0
O104550,C1084,3/14/2023,Books,168.51,3,505.53,Bank Transfer,37,Female,4,0
O104551,C1263,10/28/2023,Electronics,72.82,2,145.64,Bank Transfer,29,Male,4,0
O104552,C1416,12/29/2023,Home,162.19,3,486.57,Debit Card,22,Female,1,1
O104553,C1470,3/9/2023,Electronics,472.03,2,944.06,UPI,18,Female,4,0
